customer_id,feedback,source,timestamp,category
A Google user,Good apication,,2021-09-12T23:48:38Z,5
A Google user,Using Grab is the better choice.,4.37.0,2017-11-16T04:32:37Z,5
A Google user,"Funny, didn't even use this app since long time ago and about to install it again for emergency, got suspended by ""fake order"" report, good job for making me laugh",4.45.0,2021-06-30T07:29:52Z,1
A Google user,Goodluck!,4.13.1,2016-11-13T07:33:05Z,5
A Google user,"As a girl, I feel safe going home late bc I have the driver's details and if im at a friend's house, I dont even need to wait long outside for the taxi to show up bc I'll know where he is via gps. Loved this app. Very easy to use and the drivers are awesome! Good job GrabTaxi!",v2.6.2,2014-11-30T18:20:10Z,5
A Google user,He is great driver. He meets tight time to airport without any complaints. I appreciate really.,5.118.0,2020-10-08T11:42:47Z,5
A Google user,I use grab almost everyday official platinum member so far so good!,5.09.1,2018-10-28T18:46:29Z,5
A Google user,"tolong dongg kenapa saya gabisa log in padahal itu pake akun baru. tulisannya ""mungkin anda sudah login di tempat lain"" KNP SIH TOLONG DONG PERBAIKI. SAYA UDHA BERKALI2 COBA GABISA,PAKE AKUN LAMA&BARU SAMA SAJA.",,2018-09-08T12:55:23Z,2
A Google user,Punctual!,5.140.0,2021-03-14T07:42:49Z,5
A Google user,Cannot register,4.35.2,2017-09-19T10:58:45Z,1
A Google user,I switch to Grab. Super cool,5.206.0,2022-08-10T19:36:37Z,5
A Google user,I used the service twice. Found both trip a good driver. Quite in time on appointment.,v2.5.9,2014-08-13T17:17:05Z,4
A Google user,Grab is not a bad app but needs some fine tuning on the location pin. Every once in a while it gets it correct but overall decent app.,5.245.0,2023-03-22T11:13:54Z,3
A Google user,why need atleast 50 ringgit to top up ??????????,5.113.1,2020-09-09T12:59:01Z,1
A Google user,mudah dan senang nak pi mana mana🤩,5.171.0,2021-10-22T12:31:18Z,5
A Google user,Ok banget,5.99.0,2020-06-08T06:18:07Z,5
A Google user,Haven't tried it but looks good,4.45.0,2018-02-22T04:01:26Z,5
A Google user,da best in the market,5.46.1,2019-06-01T05:24:53Z,5
A Google user,"More than 2 weeks customer service ignored my email about grab-pay problem,. Previously, they give me feedback, after that, no reply, and untill now the problem still unsolved. Thanks for your service in the past, but now I dont hesitate to uninstall your apps. I hope other people dont have experience like me.",,2018-05-02T23:51:28Z,1
A Google user,"Edited 10th Oct 22 - Dear Grab Superapp, would appreciate you to look into additional confirmation before each food order. The app is seriously too fast in accepting order with even a simple swipe unintentionally (a immediate cancellation not possible) otherwise all is great though. Thanks cheers)",5.220.0,2022-10-10T13:29:20Z,5
A Google user,Sudah berapa kali di update tapi masih aja gagal Dan akhirnya aku gk bisa pesan taksi sungguh meyedihkan,,2021-09-03T07:17:58Z,1
A Google user,No option for food,5.147.0,2021-05-09T10:16:20Z,1
A Google user,"There were several times I can't contact driver and vise versa, especially when book grab hitch (SG). End up driver cancelled my hitch booking after I waited for 20 min...",5.69.1,2019-11-06T10:39:46Z,4
A Google user,Not receiving sms for sign up,5.60.0,2019-09-15T04:48:20Z,1
A Google user,"no drivers when we need it most, then the fares are getting high so fast even there are currently no drivers.",5.39.1,2019-04-11T21:36:21Z,1
A Google user,Easy to be used :),4.38.3,2017-11-14T11:52:11Z,5
A Google user,Thanks Grab,5.65.0,2019-10-13T12:21:38Z,5
A Google user,"Waiting for grab for almost 20mins and system can show 4mins I don't know what kind service you people are providing Three drivers cancel , reason so far So disappointed",5.111.0,2020-08-28T01:11:59Z,1
A Google user,Kecewa makin banyak grab food fiktif makanan tidak diantar,5.55.1,2019-07-26T16:48:25Z,1
A Google user,I already try many time cannot open. Plz tell me reason,,2019-10-18T04:58:46Z,1
A Google user,so very nice app,5.170.0,2021-10-15T07:45:26Z,5
A Google user,Very good app... Never did I experience having a hard time.,5.146.0,2021-05-06T03:36:31Z,5
A Google user,Must have app,5.68.0,2019-10-30T14:06:23Z,5
VA************AT,Pelayanan buruk,5.95.1,2020-05-11T09:14:51Z,1
A Google user,I can't open the notification in the app,4.18.0,2017-02-08T08:51:40Z,3
A Google user,"What a pile of trash. Wasn't this bad when early, but I guess money change everything. Expensive and poor service is multiple areas",5.177.300,2021-12-06T08:12:23Z,1
A Google user,easy to apply.,5.49.0,2019-06-20T12:27:22Z,5
A Google user,Sangat membantu karena ovo bisa dipake dimana mana,5.76.0,2020-01-16T06:41:25Z,5
A Google user,Cobain kuy..,5.75.0,2020-01-13T04:22:45Z,5
A Google user,"semakin di update semakin lelet,kebanyakan iklan",,2018-12-30T04:16:00Z,1
A Google user,"Make my Life better and easy thanks grab team, more improve and keep growth to make people happy and joyable also",5.106.0,2020-08-23T03:55:16Z,5
A Google user,"This is my first time using grab app and my friends told me that this app is good. But as I was using it, it disappoint me. I have gift voucher but I can't use it and the pin location is different from my real location. I annoys me every time. And also, I can't order food. Why is that? I hope you improve this.",5.192.0,2022-03-09T03:34:51Z,1
A Google user,"Aplikasinya Bermanfaat banget, sangat membantu saat berkunjung ke tempat yg baru aku kunjungin.. Drivernya juga ramah & sopan. Semoga semakin baik kedepannya",,2017-02-18T13:18:06Z,5
RE*****************L.,good,5.76.0,2020-05-11T02:22:09Z,5
A Google user,Nice easy to locate and brig 2ur destintions.safely and smiley face,5.76.0,2019-12-27T02:32:39Z,5
A Google user,Really a great app.,v2.6.3,2015-02-04T15:49:34Z,5
A Google user,The GPS system is still quite inaccurate in most places. When I put the pointer in a specific place it says the name of another place instead. Never see improvement on this.,4.32.0,2017-07-28T07:03:34Z,4
A Google user,not good...ugly aplications.,4.29.0,2017-07-02T00:31:13Z,1
A Google user,booking a ride can be inconvenient when you have no grab pay. some orders in grab food are wrong and some are incomplete but all in all service is satisfactory.,,2021-06-21T08:08:53Z,4
A Google user,"Fitur 2 tujuan sangat membantu, tapi kadang alamat pada titik jemput kurang akurat",4.43.1,2018-02-05T05:08:05Z,5
A Google user,"Aplikasi ribet. Login udah pake msh no hp, fb, msh minta email. Mau pesen makanan aja login nua ribet. Perasaan kemarin login cm pake no hp aja bisa",5.59.0,2019-09-02T14:49:29Z,1
A Google user,"Always fast , be trusted and safe",5.69.1,2019-11-08T15:03:49Z,5
A Google user,Great...,5.60.0,2019-10-19T14:04:55Z,5
A Google user,"Attitude driver2ny buruk, selalu banyak alasan kalau mau jemput (entah mau makan lah, motor mogok, ban pecah, jauh pdhal d map cm beda 2 rumah doang) , beda sama si hijau tetangga sebelah yg lgsg jmpuy ga byk alsn, susah bgt juga contact drivernya, baik lewat chat ataupun telephone.. Setiap pagi pasti ga pernah lgsg dapet.. Hrus driver yg ke 3 or yg k4 bru dy mw jmput.. Heran.. Sebenernya mau kasih bintang 2, tpi bonus 1 krn kdg ad voucher promo yg bkin fare ny jd lbh murah dr tetangga sbelah",5.23.1,2019-02-27T01:15:37Z,3
A Google user,Server Error terus ketika request kode autentikasi,,2019-09-13T10:49:07Z,1
A Google user,okey,5.38.1,2019-07-16T14:50:21Z,5
A Google user,Cant top up sometimes,5.147.0,2021-05-08T12:09:41Z,1
A Google user,"For a high fare and few drivers. cant find a driver , took an hour but no driver available considering im already a Platinum. most especially a very slow response time for the reversal of duplicate charge.",4.17.0,2018-10-09T00:45:22Z,1
A Google user,some features are not availble in my city.,5.113.1,2023-09-18T19:04:40Z,5
A Google user,recommended app,4.43.1,2018-07-02T01:44:15Z,5
A Google user,"Makin lama makin lelet, mau chat driver atau help center aja lama banget",5.209.0,2022-07-15T03:56:00Z,1
b ****ng,Terrible. Keep telling that my email is not correct,,2020-05-09T03:24:49Z,1
A Google user,mantappp,5.29.0,2019-05-21T04:34:16Z,5
A Google user,Fair price to avoid taxi bully,v2.6.3,2015-02-22T02:00:18Z,5
A Google user,I think it'd be better if grab always update the restoran price and menu,5.51.0,2019-07-14T08:05:46Z,4
A Google user,"Although it been improved but there are still many thing for u grab to upgrade it for exemple likr mr must always call the driver ñ tell them where i'm at which corner Or else they will sure go behind my block i just don't understand why infront my block there r the main road ñ yet they will go behind my block and the most angry thing is once they reach they will nvr call u first but just stay there ñ wait for u to turn up but actually me was already downstair waited for him and they will just remand waiting for the time up n cancelled ñ we for nothing and got to pay the penalty and some time even need to argue with us for not telling them where ñ which corner we r standing ñ waiting place at? So over all is not the app or system fault but yet can say is already inproved but then the fault actually came from the driver , so grab driver u guys really need to put more effort on it cos no matter what we r still the customer so i think drivers u should be more alert....",,2017-02-17T12:28:04Z,3
A Google user,great service in Bali,5.217.0,2022-09-09T09:12:48Z,5
A Google user,i can't sign up : ( why?,,2019-07-22T10:22:33Z,2
A Google user,mempermudahkan urusan,5.50.0,2019-06-26T05:10:49Z,5
A Google user,"Good driver, drives straight to destination. Good job.",5.199.0,2022-05-07T05:22:12Z,5
A Google user,driver arrived at the exact time,5.214.0,2022-08-20T04:53:35Z,5
A Google user,I want a ride. Not food!!!,5.197.0,2022-04-20T05:34:04Z,1
A Google user,"Love this app to get a grab driver, order food etc",5.72.0,2019-11-28T01:00:47Z,5
A Google user,The apps are lousy. I can't redeem anything as the grab rewards page is blank.And now I can't even use this grab as keep on.saying no driver in my region.I m in kl only.,5.11.0,2018-09-20T14:15:35Z,1
A Google user,The new update is suck. I prefer the last one. Better u guys fix it.,4.54.0,2018-06-23T03:46:35Z,2
A Google user,Awesome apps,5.157.0,2021-10-26T04:37:44Z,5
A Google user,Susah dapetin driver nya sibuk mulu,,2018-12-08T16:52:15Z,1
A Google user,saya ingin aplikasi grab di ganti saya bosan dengan gaya sperti Itu saya ingin aplikasi Itu di ganti sperti 2 minggu yang lama yang Kita ingin pesan tolong di ganti yang sperti 2 minggu yang lalu,5.47.1,2019-06-05T10:51:23Z,1
A Google user,aplikasi yang sangat memudahkan kebutuhanku,5.51.0,2019-07-01T04:47:57Z,5
A Google user,this is an awesome service but at times difficult to get a driver or takes a lot of time to get one.,5.50.0,2019-06-24T09:30:15Z,4
A Google user,Komplain. Pesanan tidak sesuai. Tidak ada penanganan apapun dari Grab tapi status langsung solved. Apa gunanya komplain? . Driver bisa melayani 2 orderan sekaligus.. Bikin lama pesanan datang.,5.88.0,2020-03-22T01:44:18Z,1
A Google user,"Sometimes instead of setting my own house block as the pickup point, grab will automatically set it to funny locations instead. This caused many inconveniece. I suggest double checking your booking details before proceeding and if you live in a bloody BTO its best to go to the main street in your neighbourhood instead of waiting under your house block.",5.72.0,2019-11-22T09:51:15Z,2
A Google user,very good.seevice,5.45.1,2019-07-15T15:31:14Z,5
A Google user,Still good,5.71.0,2019-12-09T03:03:08Z,5
A Google user,Grab is generally pretty reliable except for the Philippines. Its very hard to find rides in Manila and drivers cancel rides very often.,5.75.0,2019-12-15T13:50:38Z,4
A Google user,This apps good..,,2018-10-26T11:35:29Z,5
A Google user,"I CANT BUY THE SUBSCRIPTION, IT SAYS THAT IM NOT ELIGIBLE. IM USING OVO AS A PAYMENT METHOD",4.36.1,2019-07-21T13:11:27Z,1
A Google user,Star,5.54.2,2019-10-29T04:46:44Z,5
A Google user,"promonya banyak gak bisa d claim, walaupun bayarnya udah pake ovo",4.43.1,2020-05-30T05:01:19Z,1
A Google user,"Please fix, i can't connect to Grab server.",5.22.1,2018-12-09T23:44:58Z,2
A Google user,ok generally,5.12.1,2018-10-03T21:54:48Z,4
A Google user,All-in one for Transpo and Food convinience,5.59.0,2019-09-16T11:05:03Z,5
A Google user,Mudah dan membantu,4.43.1,2018-05-21T03:33:57Z,5
A Google user,I dont know why my pin address always lost.i need to uninstall and install back then the address i saved appear.i cannot save my address everytime because the location not accurate.,5.136.0,2021-02-20T03:27:09Z,2
A Google user,Very amazing.,,2019-03-19T05:38:09Z,5
A Google user,One of the most reliable transport app in Indonesia..,5.71.0,2019-11-21T13:06:39Z,5
A Google user,"Just one thing, pls fix the mapping of our locations",5.139.1,2021-03-10T09:28:43Z,5
A Google user,east to use app but a little bit expensive on the charges especially when there is heavy traffic and high demand,5.71.0,2019-11-22T03:56:14Z,4
A Google user,Very very useful app!!!,,2020-03-13T10:49:30Z,5
A Google user,Great food,5.212.0,2022-08-13T13:19:12Z,5
A Google user,"Tolong grab untuk alamatnya titiknya tolong lebih di benarkan dan lebih akurat lagi, saya sampe nyasar karena titik di map grabnya salah. Akhirnya saya harus bayar dua kali. Mohon di perbaiki lagi",5.144.0,2021-04-20T12:50:42Z,2
A Google user,Gud.,5.29.0,2019-01-26T05:17:15Z,5
A Google user,.good service,5.127.0,2021-03-15T11:00:31Z,5
A Google user,Aplikasi ini sangat membantu,5.27.0,2019-01-14T08:05:18Z,5
A Google user,I used this app when travel overseas and recently found that all my rewards points was given to someone else. The app does not have feedback function either,5.22.1,2018-12-08T16:28:21Z,1
A Google user,Harganya g masuk akal,5.180.0,2022-01-01T07:17:12Z,1
A Google user,Can't create my account cuz it says that my email address doesn't seem right. My email address is definitely correct but it still stuck there. Pls tell me what's wrong.,5.76.0,2020-01-03T03:11:04Z,1
A Google user,"the drivers are good and the cars clean and tidy but your app is diabolically slow and buggy. Ola and Uber can build decent performing app, if you want to compete with them you have to create a faster and better app. Loeer pricing isnt everything",5.55.1,2019-08-07T11:53:22Z,3
A Google user,All photos en video backuos,4.24.1,2017-04-29T20:28:14Z,5
A Google user,very useful app. Great !,5.273.0,2023-10-02T09:57:43Z,4
A Google user,Ok. Good.,5.51.0,2019-10-03T04:39:36Z,5
A Google user,Okojo,5.214.0,2022-09-21T06:27:11Z,5
A Google user,good.i like it! ♡,5.27.0,2019-01-12T00:18:45Z,5
A Google user,Generally ok with some crashing,4.16.1,2016-12-20T10:34:40Z,4
A Google user,Convenience...,5.237.0,2023-01-31T00:37:30Z,5
A Google user,simple,5.52.1,2019-07-12T06:32:59Z,5
A Google user,"Can't install it stupid app. Error after I enter my number upon registration. I think pinkpnda is better, no hastle to order.",5.91.0,2020-04-01T15:29:16Z,1
A Google user,Really nice!,4.45.0,2018-03-13T09:54:39Z,5
A Google user,This is good applications,,2018-07-13T12:52:09Z,5
A Google user,Why can't I open my apps after the new update :(,,2017-07-15T16:21:09Z,1
A Google user,Cant log in,,2018-04-03T14:05:26Z,1
A Google user,"About sa grab food, pagkatapos ng update yung favourite namin na restaurant ay nawala na sa pwede namin i access for order. Pati yung within the city na KFC or other restos sa sm valenzuela ay hindi na din makapag deliver sa area namin. Thinking on uninstalling the app.",5.57.0,2019-08-18T09:08:28Z,1
A Google user,Simply good..,4.16.1,2016-12-26T04:07:30Z,5
A Google user,Useless n dishonest company,5.73.1,2019-12-06T17:29:29Z,1
A Google user,Experience drivers,5.59.0,2019-09-03T01:28:57Z,5
A Google user,keeps updating but won't install.,,2019-05-23T03:46:05Z,1
A Google user,Nice at comfortable,4.36.1,2017-09-25T10:59:10Z,5
A Google user,I give it 1 star because of youtube ads bass boost.... Ver annoying.,,2021-10-30T07:50:46Z,1
A Google user,I like this app. So easy and helpful,4.10.1,2016-09-23T20:48:37Z,5
A Google user,Such a damn stupid apps. It cannot be log in again once I log out! Keep asking me using the same account to log in! But the point is I AM USING SAME ACCOUNT!! Still cannot be log in...FIX please!,4.31.0,2017-07-19T11:55:38Z,1
A Google user,Good service with affordable fare,4.18.0,2017-01-27T12:51:40Z,4
A Google user,Cheap and faster than gojek,5.02.1,2018-07-26T10:35:54Z,5
A Google user,"Grab bisa gak ditambahkan fitur buat penjual di grab food. Saya sudah dua kali pesan makanan dan tidak sesuai dengan pesanan, selalu ada yang kelupaan. Drivernya pasti bilangnya gak tau, karna yang ngasih orderan pihak penjual. Bisa gak saya ngasih bintang satu ke penjual yang lalai seperti itu. MENGECEWAKAN",5.18.2,2018-12-24T12:31:34Z,2
A Google user,kenapa gabisa aktifin ovo di akun grab saya?,,2019-07-21T11:17:30Z,1
A Google user,great service..,5.53.0,2019-07-19T12:23:06Z,5
A Google user,promo tidak bisa dipakai/hilang,5.193.0,2022-03-28T07:00:45Z,1
A Google user,"dulu sih bbrp kali dapat driver keras kepala, tapi sepertinya grab melakukan banyak perbaikan, sekarang saya ga pernah lagi nemuin driver keras kepala.",5.48.1,2019-06-14T09:07:57Z,5
A Google user,"Food delivery order is ok, but the map is very inaccurate.",5.158.0,2021-07-18T04:53:18Z,4
A Google user,make my life easier,4.12.0,2016-10-31T07:45:04Z,5
A Google user,clean and nice car,5.165.0,2021-09-17T23:59:47Z,5
A Google user,"Promonya ga kaya dulu, sekarang mahal dan promonya dikit",5.139.1,2021-05-14T09:19:00Z,3
A Google user,good delivery services,5.209.0,2022-08-21T09:09:35Z,5
A Google user,Lower rates please,4.6.4,2017-01-19T14:27:40Z,5
A Google user,MABAIT SI kuya delivery..mukhang bata pa..heheheh...godbless kuya..,5.180.0,2021-12-28T05:38:21Z,5
A Google user,"Extremely poorly designed app. Lack of a good supply of drivers due to poor incentive program for drivers. Also, waited 40 mins for driver to arrive only to be told driver went home to sleep. You gotta improve on alot of fronts. Sorry but this app gotta be shut down.",,2021-03-07T08:59:03Z,1
A Google user,Great Accommodating!,,2021-10-10T03:04:54Z,5
Be****in,"Good. Thanks for implementing the island wide service. With covid19, can you consider give platinum holders more discounts for islandwide delivery and even self pickup.",5.94.1,2020-04-29T12:42:11Z,5
A Google user,"Bbrp hari lalu saya dan teman2 saya pesan grabcar, sebelum sampai saya bilang pada supir nya untuk berhenti dulu mau menurunkan salah 1 teman, tetapi driver nya hanya diam dan terus menyetir sampai akhir tujuan, akhir nya saya hrs naik angkot lagi. Mungkin driver nya punya masalah pendengaran",v3.7.2,2016-02-11T08:19:29Z,1
A Google user,My ride was awesome. Driver was so helpful.,5.59.0,2019-09-08T12:36:30Z,5
A Google user,Very fast and good service,5.57.0,2019-08-16T13:45:49Z,5
A Google user,Great services,5.82.0,2020-02-04T12:37:15Z,5
A Google user,Why did you increase the minimum limit for card/bank transactions.... Not everyone can order a meal worth 500.,5.199.0,2022-05-28T20:06:11Z,2
A Google user,GRAB!!!,4.6.7,2016-08-09T04:11:27Z,5
A Google user,Hard to get,4.16.1,2016-12-20T13:41:36Z,3
A Google user,"sering driver masi jauh trus gamau jemput tapi gamau cancel juga. Udah ditungguin lama eh tau""nya dicancel juga.",5.35.0,2019-03-18T02:52:40Z,1
A Google user,Ga suka ya sama fitur double pesanan buat grabfood. Bikin makanan yang tadinya panas jadi dingin.,,2020-02-09T04:38:00Z,1
A Google user,Fares are too high. It used to be way lower.,,2022-04-29T02:06:10Z,1
A Google user,GPS bad. Drivers canceling constantly without consequences.,5.274.0,2023-10-07T08:16:21Z,2
A Google user,I do love this transportation!,v2.8.1,2015-08-27T04:39:52Z,5
A Google user,1st time to try to ride a grab. very comfortable and nice driver. thanks grab ^^,v4.0.3,2016-04-01T13:39:58Z,5
A Google user,Impossible to book grab car!,,2022-05-13T08:19:30Z,1
A Google user,Please add more discounts and make sure to train your drivers well! :),5.125.0,2020-12-01T01:07:42Z,1
A Google user,Can't even open it since updatel,5.78.0,2020-02-01T06:45:19Z,1
A Google user,"mangtap, selalu ada diskon",5.206.0,2022-06-19T06:50:18Z,5
A Google user,Superbbb,,2021-07-26T04:29:38Z,5
A Google user,great experience with grab...,5.44.0,2019-07-24T09:15:48Z,5
A Google user,"Grab jiancokkk, order gabisa lihat orderan kita dimana? Drivernya siapa??? Aplikasi telekkk, ga kyak aplikasi sebelah. Lengkap, detail! Grab jancookkkkk!!!",,2021-10-06T13:51:54Z,1
A Google user,First time im using this apps is very good..but now i have a problem with taking a selfie...the position is ok but it cannot detect my face well,5.71.0,2019-11-24T01:08:31Z,3
A Google user,Respectful to the clients,5.76.0,2019-12-24T06:04:29Z,5
A Google user,Super hassle free app,4.34.1,2017-09-06T11:49:22Z,5
A Google user,so far so good. at least this App. are helped me up in every terms I need. four thumbs up (like the stars),5.46.1,2019-06-26T15:50:09Z,4
A Google user,"Ntapp, semakin bagus dengan fitur chat bisa kirim gambar",5.72.0,2019-11-28T07:30:41Z,5
A Google user,It's one of the best taxi app. Very user friendly,v2.5.9,2014-07-26T11:59:49Z,5
A Google user,แอพอัพเดทใหม่ ค้างมากค่ะ ทําอะไรไม่ได้เลยล็อคอินก็ไม่ได้,,2019-12-08T03:08:52Z,1
A Google user,"Thanks grab, gimme more discount yak wkwkwk",4.42.1,2018-01-16T09:35:21Z,5
A Google user,I reported a dispute by June 12 and guess what until now they didn't get me back. I received a wrong order for the amount of 500+ then I immediately message them to pick up the wrong order around 2pm but I didn't receive a reply not until 11pm and offered 300 voucher which is the maximum when I ask.I am requesting to full refund and pick up the wrong order at my chiller but they want it to be dispose instead which I didn't like so I forcefully agree at 300 voucher. Where's my 300voucher now?,5.205.0,2022-06-14T06:35:31Z,1
A Google user,"Babi apa apps kau ni, baru install takde keluar apa. Install 3-4 kali sama je.",5.114.0,2020-09-10T12:23:01Z,1
A Google user,Nice apps very useful,,2018-11-09T23:49:52Z,5
A Google user,mantap aplikasinya,5.49.0,2019-06-19T14:07:06Z,5
A Google user,Great app Like uber,5.82.0,2020-02-07T15:55:56Z,5
A Google user,Akesh,,2018-03-10T16:25:37Z,5
A Google user,Not user friendly. Data don't populate in real time. GPS sucks.,4.24.0,2017-03-25T05:15:05Z,1
A Google user,Mau pesen grabcar susah betul harus selfi ngangguk-ngangguk. Uninstall,5.95.1,2020-08-29T05:27:37Z,1
A Google user,"So far, the app itself is ok .",5.48.1,2019-06-11T12:14:01Z,5
A Google user,Only grab everyday. No more Taxi.......,5.121.0,2020-11-05T10:21:24Z,5
A Google user,low price & good service,5.238.0,2023-02-06T01:40:46Z,5
A Google user,Friendly users app & very helpful,5.135.0,2021-02-15T00:38:42Z,5
A Google user,"Unable to perform cash on delivery payment, only works if payment is via card or grab pay... So I cannot place any order.",,2021-10-29T08:59:16Z,1
A Google user,the page cannot load out after waiting for long time,,2021-11-14T05:43:26Z,1
A Google user,this is Good,5.20.0,2019-04-27T16:28:08Z,5
A Google user,Keep free for ride. :p,v2.7.3,2015-05-22T11:19:36Z,5
A Google user,GrabPay sucks. Stealing money from my Singapore DBS bank. I'm paying my Malaysia's Digi phone bills using GrabPay. Im in Singapore. 2 attempts tried. Digi sent email informing first payment attempt failed and they second succeeded. GrabPay yesterday took both payment in total $160 from my bank account. Sort your stupid grabpay bugs...!!! 🤬🤬🤬🤬.,5.111.0,2020-08-26T22:25:38Z,1
A Google user,I cannot book here in baguio city. The drivers said they can't detect us and there is a problem with your server. Please fix this.,v3.2.3,2015-08-25T08:49:11Z,2
A Google user,best app la ever,5.158.0,2021-07-30T04:20:58Z,5
A Google user,excellent service... Bravo,5.233.2,2023-01-17T14:23:04Z,5
A Google user,very professional..,,2022-10-02T03:17:38Z,5
A Google user,"I have been using Grab Taxi service from the vert first day of my stay in Vietnam and i am glad to choose Grab for my daily commuting aa the service very convenient considering multiple aspects like easy availability, accessibility to any location, deiver's humble and polite attitude and quality / ambience of the vehicles. So a big thumbs up to Grab people..",5.49.0,2019-06-21T06:21:59Z,5
A Google user,Delivery rate price agak murah berbanding apps lain.,5.248.0,2023-04-07T04:14:08Z,5
A Google user,Loved it!,4.45.0,2018-02-28T13:15:12Z,5
A Google user,"I get this screen every time I try to order a driver 'drivers seems to be busy', almost slept at street because of this app.",5.16.1,2018-10-27T06:33:38Z,1
A Google user,"tuyệt vời, nhớ đăng ký Moca để dv hưởng nhiều k.mãi hơn nữa",5.53.0,2019-07-14T04:37:52Z,5
A Google user,Drivers tak hormati masa customer. Dah la cas mahal2 aku pulak kena tunggu sampai 25 minit. Driver tu best la pusing2 satu Kajang cam bapak dia punya tempat. Kalau tak nak ambik cakap la. Pastu aku cancel aku yg kena penalty longer waiting time. Dah cancel dapat driver sama. Amazing. Driver grab ni kena saring betul2 ke atau korang ambil je budak2 yang asal boleh drive?,5.204.0,2022-07-01T14:17:16Z,1
A Google user,User friendly. Keep up the good work.,5.76.0,2020-01-04T01:44:32Z,5
A Google user,Susah di instal..terlalu lama..jangan keseringan update kasih promo jarang,5.82.0,2020-02-10T15:09:58Z,2
A Google user,Baik tak payah buat promo. Mahal 2 kali ganda. Padahal selalu je naik grab. Puasa ramadhan ni terus double ye.,4.24.1,2017-06-06T07:13:38Z,1
A Google user,Very good service...Kuya Ato is very accommodating and nice.,5.215.0,2022-10-14T10:17:30Z,5
A Google user,"Simple, easy to use, cheap",4.15.0,2016-12-14T04:44:04Z,5
A Google user,Great AA service,5.75.0,2019-12-16T06:22:53Z,5
A Google user,dont order from grab food. they just dump the food if they get you,5.133.0,2021-01-23T02:54:30Z,1
A Google user,Sometime system is not correct,5.260.0,2023-07-02T00:22:03Z,4
A Google user,The update is a piece of garbage. The location maps are worthless. Getting in touch with Grab is impossible. If only Uber would improve.,4.53.1,2018-06-20T10:14:16Z,1
A Google user,Safety and make travel easier,5.64.0,2019-09-30T04:02:57Z,5
A Google user,"Food delivery consistently late. Prices rising over the years. Honestly, no way this company goes public any other way than via a SPAC. Like to see how this business model holds up when the vouchers dry up.",5.180.0,2021-12-26T11:18:25Z,1
A Google user,Memudahkan kegiatan sehari-sehari. maju terus grab,5.46.1,2019-05-27T20:54:03Z,5
A Google user,A big help to us commuters,4.32.1,2017-08-09T22:58:32Z,5
A Google user,I can not login,5.05.1,2018-08-14T10:14:36Z,1
A Google user,"Anytime, anywhere to take & fast",,2017-09-30T00:03:04Z,5
A Google user,Use grab for transport is easy to go anywhere,5.20.0,2018-12-10T05:58:23Z,5
A Google user,Nice travel,5.104.0,2020-07-15T02:14:09Z,5
A Google user,To expansive for student,5.11.1,2018-09-26T09:18:40Z,3
A Google user,BEST!!,,2019-07-08T02:36:17Z,5
A Google user,"Tried to order food twice with the priority options and was supposed to receive a voucher ifthe delivery didn't arrive on time. My delivery was cancelled both times and I haven't received any voucher! On top of that contacting their customers support is a nightmare, will never order food from this app again!",5.229.0,2022-12-01T13:30:27Z,1
A Google user,Overall oke,4.20.0,2017-03-30T00:55:31Z,5
A Google user,Very convenience,5.53.0,2019-08-24T01:48:04Z,5
A Google user,helpful driver,5.258.0,2023-07-02T04:54:04Z,5
A Google user,I can't even log in it asks me to verify my account on an email i don't even own,5.206.0,2022-07-03T14:25:56Z,1
A Google user,good n fastest,5.12.1,2018-12-31T00:28:37Z,5
A Google user,aplikasi tolol,5.231.0,2022-12-22T09:13:22Z,1
A Google user,User friendly and reliable apps,4.43.1,2018-01-23T06:29:19Z,5
A Google user,I can't even book anything at my location..,5.128.2,2021-01-03T08:14:01Z,1
A Google user,"Very bad, I can't sign up using phone, email or facebook.",,2018-02-24T09:49:50Z,1
A Google user,Awesome..it is very helpful especially when you are in other south east asian contries,5.104.0,2020-07-07T05:30:25Z,5
A Google user,This would help you in any condition when you need a public transportation,v2.8.1,2015-08-09T07:28:12Z,5
A Google user,Mudah dan sangat membantu,5.29.0,2019-03-15T02:48:58Z,5
A Google user,"Multi user is really helpful for reseler model. Like it so much! Would be great if export report could be added with 'category' field, to review performance of each category :)",5.142.0,2021-04-01T09:13:49Z,5
A Google user,Pilu,,2020-08-19T04:18:08Z,5
A Google user,Nemei,5.99.0,2020-07-04T16:48:45Z,5
A Google user,"95 percent of the grab drivers are polite, honest, and trustworthy.",5.89.0,2020-05-19T15:17:30Z,5
A Google user,mabilis maayos n.dlver,,2022-03-13T12:30:17Z,5
A Google user,excellent for customers,5.39.1,2019-07-17T10:16:08Z,5
A Google user,operater e hiling serupa nazi,5.54.2,2019-08-01T23:58:08Z,1
A Google user,Membantu sekali saat perlu pengantaran. Perkiraan waktu OK,5.75.0,2019-12-31T10:54:54Z,5
A Google user,Fast and reliable. Except high fare during peak hours,5.209.0,2022-08-03T03:00:38Z,5
A Google user,เยี่ยม,,2021-08-17T08:15:34Z,5
A Google user,Can you please take a no cancel on food theres so much crazy people living in this world,,2020-03-30T07:29:56Z,1
A Google user,"the fare at this moment soooo high espcialy when jam..,",5.201.0,2022-07-07T02:19:50Z,2
